temp_key,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o
3012196,0.0,0.0,0.0,0.0,0.0
3012197,0.0,0.0,0.0,0.0,0.0
3012198,0.0,0.0,0.0,0.0,0.0
3012199,0.0,0.0,0.0,0.0,0.0
3012200,0.0,0.0,0.0,0.0,0.0
3012201,0.0,0.0,0.0,0.0,0.0
3012202,0.0,0.0,0.0,0.0,0.0
3012203,0.0,0.0,0.0,0.0,0.0
3012204,0.0,0.0,0.0,0.0,0.0
3012205,0.0,0.0,0.0,0.0,0.0
3012206,0.0,0.0,0.0,0.0,0.0
3012207,0.0,0.0,0.0,0.0,0.0
3012208,0.0,0.0,0.0,0.0,0.0
3012209,0.0,0.0,0.0,0.0,0.0
3012210,0.0,0.0,0.0,0.0,0.0
3012211,0.0,0.0,0.0,0.0,0.0
3012212,0.0,0.0,0.0,0.0,0.0
3012213,0.0,0.0,0.0,0.0,0.0
3012214,0.0,0.0,0.0,0.0,0.0
3012215,0.0,0.0,0.0,0.0,0.0
3012216,0.0,0.0,0.0,0.0,0.0
3012217,0.001,0.0,0.0,0.0,0.0
3012218,0.001,0.0,0.0,0.0,0.0
3012219,0.001,0.0,0.0,0.0,0.0
3012220,0.001,0.0,0.0,0.0,0.0
3012221,0.001,0.0,0.0,0.0,0.0
3012222,0.001,0.0,0.0,0.0,0.0
3012223,0.001,0.0,0.0,0.0,0.0
3012224,0.001,0.0,0.0,0.0,0.0
3012225,0.001,0.0,0.0,0.0,0.0
3012226,0.001,0.0,0.0,0.0,0.0
3012227,0.001,0.0,0.0,0.0,0.0
3012228,0.001,0.0,0.0,0.0,0.0
3012229,0.001,0.0,0.0,0.0,0.0
3012230,0.001,0.0,0.0,0.0,0.0
3012231,0.001,0.0,0.0,0.0,0.0
3012232,0.001,0.0,0.0,0.0,0.0
3012233,0.001,0.0,0.0,0.0,0.0
3012234,0.001,0.0,0.0,0.0,0.0
3012235,0.0,0.0,0.0,0.0,0.0
3012236,0.0,0.0,0.0,0.0,0.0
3012237,0.0,0.0,0.0,0.0,0.0
3012238,0.0,0.0,0.0,0.0,0.0
3012239,0.0,0.0,0.0,0.0,0.0
3012240,0.0,0.0,0.0,0.0,0.0
3012241,0.0,0.0,0.0,0.0,0.0
3012242,0.0,0.0,0.0,0.0,0.0
3012243,0.0,0.0,0.0,0.0,0.0
3012244,0.0,0.0,0.0,0.0,0.0
3012245,0.0,0.0,0.0,0.0,0.0
3012246,0.0,0.0,0.0,0.0,0.0
3012247,0.0,0.0,0.0,0.0,0.0
3012248,0.0,0.0,0.0,0.0,0.0
3012249,0.0,0.0,0.0,0.0,0.0
3012250,0.0,0.0,0.0,0.0,0.0
3012251,0.0,0.0,0.0,0.0,0.0
3012252,0.0,0.0,0.0,0.0,0.0
3012253,0.0,0.0,0.0,0.0,0.0
3012254,0.0,0.0,0.0,0.0,0.0
3012255,0.0,0.0,0.0,0.0,0.0
3012256,0.0,0.0,0.0,0.0,0.0
3012257,0.0,0.0,0.0,0.0,0.0
3012258,0.0,0.0,0.0,0.0,0.0
3012259,0.0,0.0,0.0,0.0,0.0
3012260,0.0,0.0,0.0,0.0,0.0
3012261,0.0,0.0,0.0,0.0,0.0
3012262,0.0,0.0,0.0,0.0,0.0
3012263,0.0,0.0,0.0,0.0,0.0
3012264,0.0,0.0,0.0,0.0,0.0
3012265,0.0,0.0,0.0,0.0,0.0
3012266,0.0,0.0,0.0,0.0,0.0
3012267,0.0,0.0,0.0,0.0,0.0
3012268,0.0,0.0,0.0,0.0,0.0
3012269,0.0,0.0,0.0,0.0,0.0
3012270,0.0,0.0,0.0,0.0,0.0
3012271,0.0,0.0,0.0,0.0,0.0
3012272,0.0,0.0,0.0,0.0,0.0
3012273,0.0,0.0,0.0,0.0,0.0
3012274,0.0,0.0,0.0,0.0,0.0
3012275,0.0,0.0,0.0,0.0,0.0
3012276,0.0,0.0,0.0,0.0,0.0
3012277,0.0,0.0,0.0,0.0,0.0
3012278,0.0,0.0,0.0,0.0,0.0
3012279,0.0,0.0,0.0,0.0,0.0
3012280,0.0,0.0,0.0,0.0,0.0
3012281,0.0,0.0,0.0,0.0,0.0
3012282,0.0,0.0,0.0,0.0,0.0
3012284,0.024,0.0,0.0,0.0,0.0
3012285,0.025,0.0,0.0,0.0,0.0
3012286,0.025,0.0,0.0,0.0,0.0
3012287,0.025,0.0,0.0,0.0,0.0
3012288,0.025,0.0,0.0,0.0,0.0
3012289,0.025,0.0,0.0,0.0,0.0
3012290,0.025,0.0,0.0,0.0,0.0
3012291,0.025,0.0,0.0,0.0,0.0
3012292,0.025,0.0,0.0,0.0,0.0
3012293,0.026,0.0,0.0,0.0,0.0
3012294,0.028,0.0,0.0,0.0,0.0
3012295,0.029,0.0,0.0,0.0,0.0
3012296,0.03,0.0,0.0,0.0,0.0
3012297,0.031,0.0,0.0,0.0,0.0
3012298,0.032,0.0,0.0,0.0,0.0
3012299,0.033,0.0,0.0,0.0,0.0
3012300,0.034,0.0,0.0,0.0,0.0
3012301,0.035,0.0,0.0,0.0,0.0
3012302,0.036,0.0,0.0,0.0,0.0
3012303,0.037,0.0,0.0,0.0,0.0
3012304,0.037,0.0,0.0,0.0,0.0
3012305,0.038,0.0,0.0,0.0,0.0
3012306,0.039,0.0,0.0,0.0,0.0
3012307,0.039,0.0,0.0,0.0,0.0
3012308,0.04,0.0,0.0,0.0,0.0
3012309,0.041,0.0,0.0,0.0,0.0
3012310,0.041,0.0,0.0,0.0,0.0
3012311,0.042,0.0,0.0,0.0,0.0
3012312,0.042,0.0,0.0,0.0,0.0
3012313,0.043,0.0,0.0,0.0,0.0
3012314,0.043,0.0,0.0,0.0,0.0
3012315,0.044,0.0,0.0,0.0,0.0
3012316,0.044,0.0,0.0,0.0,0.0
3012317,0.045,0.0,0.0,0.0,0.0
3012318,0.045,0.0,0.0,0.0,0.0
3012319,0.046,0.0,0.0,0.0,0.0
3012320,0.046,0.0,0.0,0.0,0.0
3012321,0.047,0.0,0.0,0.0,0.0
3012322,0.047,0.0,0.0,0.0,0.0
3012323,0.047,0.0,0.0,0.0,0.0
3012324,0.048,0.0,0.0,0.0,0.0
3012325,0.048,0.0,0.0,0.0,0.0
3012326,0.049,0.0,0.0,0.0,0.0
3012327,0.049,0.0,0.0,0.0,0.0
3012328,0.05,0.0,0.0,0.0,0.0
3012329,0.05,0.0,0.0,0.0,0.0
3012330,0.051,0.0,0.0,0.0,0.0
3012331,0.051,0.0,0.0,0.0,0.0
3012332,0.051,0.0,0.0,0.0,0.0
3012333,0.052,0.0,0.0,0.0,0.0
3012334,0.052,0.0,0.0,0.0,0.0
3012335,0.052,0.0,0.0,0.0,0.0
3012336,0.053,0.0,0.0,0.0,0.0
3012337,0.053,0.0,0.0,0.0,0.0
3012338,0.053,0.0,0.0,0.0,0.0
3012339,0.053,0.0,0.0,0.0,0.0
3012340,0.053,0.0,0.0,0.0,0.0
3012341,0.054,0.0,0.0,0.0,0.0
3012342,0.054,0.0,0.0,0.0,0.0
3012343,0.054,0.0,0.0,0.0,0.0
3012344,0.054,0.0,0.0,0.0,0.0
3012345,0.055,0.0,0.0,0.0,0.0
3012346,0.055,0.0,0.0,0.0,0.0
3012347,0.056,0.0,0.0,0.0,0.0
3012348,0.056,0.0,0.0,0.0,0.0
3012349,0.056,0.0,0.0,0.0,0.0
3012350,0.057,0.0,0.0,0.0,0.0
3012351,0.057,0.0,0.0,0.0,0.0
3012352,0.058,0.0,0.0,0.0,0.0
3012353,0.059,0.0,0.0,0.0,0.0
3012354,0.059,0.0,0.0,0.0,0.0
3012355,0.06,0.0,0.0,0.0,0.0
3012356,0.061,0.0,0.0,0.0,0.0
3012357,0.061,0.0,0.0,0.0,0.0
3012358,0.062,0.0,0.0,0.0,0.0
3012359,0.062,0.0,0.0,0.0,0.0
3012360,0.063,0.0,0.0,0.0,0.0
3012361,0.064,0.0,0.0,0.0,0.0
3012362,0.064,0.0,0.0,0.0,0.0
3012363,0.065,0.0,0.0,0.0,0.0
3012364,0.065,0.0,0.0,0.0,0.0
3012365,0.066,0.0,0.0,0.0,0.0
3012366,0.066,0.0,0.0,0.0,0.0
3012367,0.067,0.0,0.0,0.0,0.0
3012368,0.067,0.0,0.0,0.0,0.0
3012369,0.068,0.0,0.0,0.0,0.0
3012370,0.068,0.0,0.0,0.0,0.0
3012371,0.068,0.0,0.0,0.0,0.0
3012372,0.069,0.0,0.0,0.0,0.0
3012373,0.069,0.0,0.0,0.0,0.0
3012374,0.07,0.0,0.0,0.0,0.0
3012375,0.071,0.0,0.0,0.0,0.0
3012376,0.072,0.0,0.0,0.0,0.0
3012377,0.073,0.0,0.0,0.0,0.0
3012378,0.074,0.0,0.0,0.0,0.0
3012379,0.075,0.0,0.0,0.0,0.0
3012380,0.076,0.0,0.0,0.0,0.0
3012381,0.077,0.0,0.0,0.0,0.0
3012382,0.079,0.0,0.0,0.0,0.0
3012383,0.08,0.0,0.0,0.0,0.0
3012384,0.081,0.0,0.0,0.0,0.0
3012385,0.082,0.0,0.0,0.0,0.0
3012386,0.083,0.0,0.0,0.0,0.0
3012387,0.084,0.0,0.0,0.0,0.0
3012388,0.085,0.0,0.0,0.0,0.0
3012389,0.086,0.0,0.0,0.0,0.0
3012390,0.086,0.0,0.0,0.0,0.0
3012391,0.087,0.0,0.0,0.0,0.0
3012392,0.09,0.0,0.0,0.0,0.0
3012393,0.091,0.0,0.0,0.0,0.0
3012394,0.091,0.0,0.0,0.0,0.0
3012395,0.092,0.0,0.0,0.0,0.0
3012396,0.092,0.0,0.0,0.0,0.0
3012397,0.091,0.0,0.0,0.0,0.0
3012398,0.091,0.0,0.0,0.001,0.0
3012399,0.091,0.0,0.0,0.001,0.0
3012400,0.09,0.0,0.0,0.001,0.0
3012401,0.09,0.0,0.0,0.001,0.0
3012402,0.089,0.0,0.0,0.001,0.0
3012403,0.089,0.0,0.0,0.001,0.0
3012404,0.088,0.0,0.0,0.001,0.0
3012405,0.088,0.0,0.0,0.001,0.0
3012406,0.088,0.0,0.0,0.001,0.0
3012407,0.088,0.0,0.0,0.001,0.0
3012408,0.088,0.0,0.0,0.001,0.0
3012409,0.089,0.0,0.0,0.001,0.0
3012410,0.089,0.0,0.0,0.001,0.0
3012411,0.089,0.0,0.0,0.001,0.0
3012412,0.089,0.0,0.0,0.001,0.0
3012413,0.089,0.0,0.0,0.001,0.0
3012414,0.089,0.0,0.0,0.001,0.0
3012415,0.089,0.0,0.0,0.001,0.0
3012416,0.089,0.0,0.0,0.001,0.0
3012417,0.088,0.0,0.0,0.001,0.0
3012418,0.088,0.0,0.0,0.001,0.0
3012419,0.088,0.0,0.0,0.001,0.0
3012420,0.088,0.0,0.001,0.001,0.0
3012421,0.087,0.0,0.001,0.001,0.0
3012422,0.087,0.0,0.001,0.001,0.0
3012423,0.087,0.0,0.001,0.001,0.0
3012424,0.086,0.0,0.001,0.001,0.0
3012425,0.086,0.0,0.001,0.001,0.0
3012426,0.086,0.0,0.001,0.001,0.0
3012427,0.085,0.0,0.001,0.001,0.0
3012428,0.085,0.0,0.001,0.001,0.0
3012429,0.085,0.0,0.001,0.001,0.0
3012430,0.085,0.0,0.001,0.001,0.0
3012431,0.085,0.0,0.001,0.001,0.0
3012432,0.085,0.0,0.001,0.001,0.0
3012433,0.084,0.0,0.001,0.001,0.0
3012434,0.084,0.0,0.001,0.001,0.0
3012435,0.084,0.0,0.001,0.001,0.0
3012436,0.084,0.0,0.001,0.001,0.0
3012437,0.084,0.0,0.001,0.001,0.0
3012438,0.083,0.0,0.001,0.001,0.0
3012439,0.083,0.0,0.001,0.001,0.0
3012440,0.083,0.0,0.001,0.001,0.0
3012441,0.083,0.0,0.001,0.001,0.0
3012442,0.083,0.0,0.001,0.001,0.0
3012443,0.083,0.0,0.001,0.001,0.0
3012444,0.082,0.0,0.001,0.001,0.0
3012445,0.082,0.0,0.001,0.001,0.0
3012446,0.082,0.0,0.001,0.001,0.0
3012447,0.082,0.0,0.001,0.001,0.0
3012448,0.082,0.0,0.001,0.001,0.0
3012449,0.082,0.0,0.001,0.001,0.0
3012450,0.082,0.0,0.001,0.001,0.0
3012451,0.082,0.0,0.001,0.001,0.0
3012452,0.083,0.0,0.001,0.001,0.0
3012453,0.083,0.0,0.001,0.001,0.0
3012454,0.083,0.0,0.001,0.001,0.0
3012456,0.024,0.0,0.0,0.0,0.0
3012457,0.026,0.0,0.0,0.0,0.0
3012458,0.025,0.0,0.0,0.0,0.0
3012459,0.026,0.0,0.0,0.0,0.0
3012460,0.026,0.0,0.0,0.0,0.0
3012461,0.026,0.0,0.0,0.0,0.0
3012462,0.026,0.0,0.0,0.0,0.0
3012463,0.026,0.0,0.0,0.0,0.0
3012464,0.027,0.0,0.0,0.0,0.0
3012465,0.027,0.0,0.0,0.0,0.0
3012466,0.027,0.0,0.0,0.0,0.0
3012467,0.027,0.0,0.0,0.0,0.0
3012468,0.026,0.0,0.0,0.0,0.0
3012469,0.026,0.0,0.0,0.0,0.0
3012470,0.026,0.0,0.0,0.0,0.0
3012471,0.025,0.0,0.0,0.0,0.0
3012472,0.025,0.0,0.0,0.0,0.0
3012473,0.024,0.0,0.0,0.0,0.0
3012474,0.024,0.0,0.0,0.0,0.0
3012475,0.024,0.0,0.0,0.0,0.0
3012476,0.023,0.0,0.0,0.0,0.0
3012477,0.023,0.0,0.0,0.0,0.0
3012478,0.022,0.0,0.0,0.0,0.0
3012479,0.022,0.0,0.0,0.0,0.0
3012480,0.022,0.0,0.0,0.0,0.0
3012481,0.021,0.0,0.0,0.0,0.0
3012482,0.021,0.0,0.0,0.0,0.0
3012483,0.021,0.0,0.0,0.0,0.0
3012484,0.02,0.0,0.0,0.0,0.0
3012485,0.02,0.0,0.0,0.0,0.0
3012486,0.02,0.0,0.0,0.0,0.0
3012487,0.02,0.0,0.0,0.0,0.0
3012488,0.019,0.0,0.0,0.0,0.0
3012489,0.019,0.0,0.0,0.0,0.0
3012490,0.019,0.0,0.0,0.0,0.0
3012491,0.019,0.0,0.0,0.0,0.0
3012492,0.019,0.0,0.0,0.0,0.0
3012493,0.018,0.0,0.0,0.0,0.0
3012494,0.018,0.0,0.0,0.0,0.0
3012495,0.018,0.0,0.0,0.0,0.0
3012496,0.018,0.0,0.0,0.0,0.0
3012497,0.018,0.0,0.0,0.0,0.0
3012498,0.018,0.0,0.0,0.0,0.0
3012499,0.017,0.0,0.0,0.0,0.0
3012500,0.017,0.0,0.0,0.0,0.0
3012501,0.017,0.0,0.0,0.0,0.0
3012502,0.017,0.0,0.0,0.0,0.0
3012503,0.017,0.0,0.0,0.0,0.0
3012504,0.017,0.0,0.0,0.0,0.0
3012505,0.017,0.0,0.0,0.0,0.0
3012506,0.017,0.0,0.0,0.0,0.0
3012507,0.017,0.0,0.0,0.0,0.0
3012508,0.016,0.0,0.0,0.0,0.0
3012509,0.016,0.0,0.0,0.0,0.0
3012510,0.016,0.0,0.0,0.0,0.0
3012511,0.016,0.0,0.0,0.0,0.0
3012512,0.016,0.0,0.0,0.0,0.0
3012513,0.016,0.0,0.0,0.0,0.0
3012514,0.016,0.0,0.0,0.0,0.0
3012515,0.015,0.0,0.0,0.0,0.0
3012516,0.015,0.0,0.0,0.0,0.0
3012517,0.015,0.0,0.0,0.0,0.0
3012518,0.015,0.0,0.0,0.0,0.0
3012519,0.015,0.0,0.0,0.0,0.0
3012520,0.015,0.0,0.0,0.0,0.0
3012521,0.015,0.0,0.0,0.0,0.0
3012522,0.015,0.0,0.0,0.0,0.0
3012523,0.014,0.0,0.0,0.0,0.0
3012524,0.014,0.0,0.0,0.0,0.0
3012525,0.014,0.0,0.0,0.0,0.0
3012526,0.014,0.0,0.0,0.0,0.0
3012527,0.014,0.0,0.0,0.0,0.0
3012528,0.014,0.0,0.0,0.0,0.0
3012529,0.014,0.0,0.0,0.0,0.0
3012530,0.014,0.0,0.0,0.0,0.0
3012531,0.014,0.0,0.0,0.0,0.0
3012532,0.014,0.0,0.0,0.0,0.0
3012533,0.014,0.0,0.0,0.0,0.0
3012534,0.014,0.0,0.0,0.0,0.0
3012535,0.014,0.0,0.0,0.0,0.0
3012536,0.014,0.0,0.0,0.0,0.0
3012537,0.014,0.0,0.0,0.0,0.0
3012538,0.014,0.0,0.0,0.0,0.0
3012539,0.014,0.0,0.0,0.0,0.0
3012540,0.014,0.0,0.0,0.0,0.0
3012541,0.014,0.0,0.0,0.0,0.0
3012542,0.014,0.0,0.0,0.0,0.0
3012543,0.014,0.0,0.0,0.0,0.0
3012544,0.014,0.0,0.0,0.0,0.0
3012545,0.014,0.0,0.0,0.0,0.0
3012546,0.013,0.0,0.0,0.0,0.0
3012547,0.013,0.0,0.0,0.0,0.0
3012548,0.013,0.0,0.0,0.0,0.0
3012549,0.013,0.0,0.0,0.0,0.0
3012550,0.013,0.0,0.0,0.0,0.0
3012551,0.013,0.0,0.0,0.0,0.0
3012552,0.013,0.0,0.0,0.0,0.0
3012553,0.013,0.0,0.0,0.0,0.0
3012554,0.013,0.0,0.0,0.0,0.0
3012555,0.013,0.0,0.0,0.0,0.0
3012556,0.013,0.0,0.0,0.0,0.0
3012557,0.013,0.0,0.0,0.0,0.0
3012558,0.013,0.0,0.0,0.0,0.0
3012559,0.012,0.0,0.0,0.0,0.0
3012560,0.012,0.0,0.0,0.0,0.0
3012561,0.012,0.0,0.0,0.0,0.0
3012562,0.012,0.0,0.0,0.0,0.0
3012563,0.012,0.0,0.0,0.0,0.0
3012564,0.012,0.0,0.0,0.0,0.0
3012565,0.012,0.0,0.0,0.0,0.0
3012566,0.011,0.0,0.0,0.0,0.0
3012567,0.011,0.0,0.0,0.0,0.0
3012568,0.011,0.0,0.0,0.0,0.0
3012569,0.011,0.0,0.0,0.0,0.0
3012570,0.01,0.0,0.0,0.0,0.0
3012571,0.01,0.0,0.0,0.0,0.0
3012572,0.01,0.0,0.0,0.0,0.0
3012573,0.01,0.0,0.0,0.0,0.0
3012574,0.01,0.0,0.0,0.0,0.0
3012575,0.01,0.0,0.0,0.0,0.0
3012576,0.01,0.0,0.0,0.0,0.0
3012577,0.01,0.0,0.0,0.0,0.0
3012578,0.01,0.0,0.0,0.0,0.0
3012579,0.01,0.0,0.0,0.0,0.0
3012580,0.01,0.0,0.0,0.0,0.0
3012581,0.01,0.0,0.0,0.0,0.0
3012582,0.01,0.0,0.0,0.0,0.0
3012583,0.01,0.0,0.0,0.0,0.0
3012584,0.01,0.0,0.0,0.0,0.0
3012585,0.01,0.0,0.0,0.0,0.0
3012586,0.01,0.0,0.0,0.0,0.0
3012587,0.01,0.0,0.0,0.0,0.0
3012588,0.01,0.0,0.0,0.0,0.0
3012589,0.009,0.0,0.0,0.0,0.0
3012590,0.009,0.0,0.0,0.0,0.0
3012591,0.009,0.0,0.0,0.0,0.0
3012592,0.009,0.0,0.0,0.0,0.0
3012593,0.009,0.0,0.0,0.0,0.0
3012594,0.009,0.0,0.0,0.0,0.0
3012595,0.009,0.0,0.0,0.0,0.0
3012596,0.01,0.0,0.0,0.0,0.0
3012597,0.01,0.0,0.0,0.0,0.0
3012598,0.01,0.0,0.0,0.0,0.0
3012599,0.01,0.0,0.0,0.0,0.0
3012600,0.01,0.0,0.0,0.0,0.0
3012601,0.01,0.0,0.0,0.0,0.0
3012602,0.01,0.0,0.0,0.0,0.0
3012603,0.01,0.0,0.0,0.0,0.0
3012604,0.01,0.0,0.0,0.0,0.0
3012605,0.01,0.0,0.0,0.0,0.0
3012606,0.01,0.0,0.0,0.0,0.0
3012607,0.01,0.0,0.0,0.0,0.0
3012608,0.01,0.0,0.0,0.0,0.0
3012609,0.01,0.0,0.0,0.0,0.0
3012610,0.011,0.0,0.0,0.0,0.0
3012611,0.011,0.0,0.0,0.0,0.0
3012612,0.011,0.0,0.0,0.0,0.0
3012613,0.012,0.0,0.0,0.0,0.0
3012614,0.012,0.0,0.0,0.0,0.0
3012615,0.013,0.0,0.0,0.0,0.0
3012616,0.013,0.0,0.0,0.0,0.0
3012617,0.014,0.0,0.0,0.0,0.0
3012618,0.014,0.0,0.0,0.0,0.0
3012619,0.015,0.0,0.0,0.0,0.0
3012620,0.015,0.0,0.0,0.0,0.0
3012621,0.015,0.0,0.0,0.0,0.0
3012622,0.016,0.0,0.0,0.0,0.0
3012623,0.016,0.0,0.0,0.0,0.0
3012624,0.017,0.0,0.0,0.0,0.0
3012625,0.017,0.0,0.0,0.0,0.0
3012626,0.018,0.0,0.0,0.0,0.0
3012628,0.16,0.0,0.0,0.0,0.0
3012629,0.155,0.0,0.0,0.0,0.0
3012630,0.152,0.0,0.0,0.0,0.0
3012631,0.152,0.0,0.0,0.0,0.0
3012632,0.153,0.0,0.0,0.0,0.0
3012633,0.154,0.0,0.0,0.0,0.0
3012634,0.155,0.0,0.0,0.0,0.0
3012635,0.157,0.0,0.0,0.0,0.0
3012636,0.158,0.0,0.0,0.0,0.0
3012637,0.159,0.0,0.0,0.0,0.0
3012638,0.159,0.0,0.0,0.0,0.0
3012639,0.161,0.0,0.0,0.0,0.0
3012640,0.161,0.0,0.0,0.0,0.0
3012641,0.16,0.0,0.0,0.0,0.0
3012642,0.16,0.0,0.0,0.0,0.0
3012643,0.16,0.0,0.0,0.0,0.0
3012644,0.16,0.0,0.0,0.0,0.0
3012645,0.16,0.0,0.0,0.0,0.0
3012646,0.159,0.0,0.0,0.0,0.0
3012647,0.16,0.0,0.0,0.0,0.0
3012648,0.16,0.0,0.0,0.0,0.0
3012649,0.16,0.0,0.0,0.0,0.0
3012650,0.16,0.0,0.0,0.0,0.0
3012651,0.159,0.0,0.0,0.0,0.0
3012652,0.158,0.0,0.0,0.0,0.0
3012653,0.157,0.0,0.0,0.0,0.0
3012654,0.158,0.0,0.0,0.0,0.0
3012655,0.159,0.0,0.0,0.0,0.0
3012656,0.158,0.0,0.0,0.0,0.0
3012657,0.157,0.0,0.0,0.0,0.0
3012658,0.155,0.0,0.0,0.0,0.0
3012659,0.153,0.0,0.0,0.0,0.0
3012660,0.152,0.0,0.0,0.0,0.0
3012661,0.151,0.0,0.0,0.0,0.0
3012662,0.149,0.0,0.0,0.0,0.0
3012663,0.148,0.0,0.0,0.0,0.0
3012664,0.147,0.0,0.0,0.0,0.0
3012665,0.146,0.0,0.0,0.0,0.0
3012666,0.145,0.0,0.0,0.0,0.0
3012667,0.145,0.0,0.0,0.0,0.0
3012668,0.144,0.0,0.0,0.0,0.0
3012669,0.143,0.0,0.0,0.0,0.0
3012670,0.142,0.0,0.0,0.0,0.0
3012671,0.141,0.0,0.0,0.0,0.0
3012672,0.14,0.0,0.0,0.0,0.0
3012673,0.139,0.0,0.0,0.0,0.0
3012674,0.139,0.0,0.0,0.0,0.0
3012675,0.138,0.0,0.0,0.0,0.0
3012676,0.138,0.0,0.0,0.0,0.0
3012677,0.137,0.0,0.0,0.0,0.0
3012678,0.137,0.0,0.0,0.0,0.0
3012679,0.137,0.0,0.0,0.0,0.0
3012680,0.137,0.0,0.0,0.0,0.0
3012681,0.137,0.0,0.0,0.0,0.0
3012682,0.137,0.0,0.0,0.0,0.0
3012683,0.137,0.0,0.0,0.0,0.0
3012684,0.136,0.0,0.0,0.0,0.0
3012685,0.137,0.0,0.0,0.0,0.0
3012686,0.137,0.0,0.0,0.0,0.0
3012687,0.137,0.0,0.0,0.0,0.0
3012688,0.137,0.0,0.0,0.0,0.0
3012689,0.137,0.0,0.0,0.0,0.0
3012690,0.136,0.0,0.0,0.0,0.0
3012691,0.136,0.0,0.0,0.0,0.0
3012692,0.137,0.0,0.0,0.0,0.0
3012693,0.137,0.0,0.0,0.0,0.0
3012694,0.137,0.0,0.0,0.0,0.0
3012695,0.137,0.0,0.0,0.0,0.0
3012696,0.138,0.0,0.0,0.0,0.0
3012697,0.138,0.0,0.0,0.0,0.0
3012698,0.139,0.0,0.0,0.0,0.0
3012699,0.139,0.0,0.0,0.0,0.0
3012700,0.139,0.0,0.0,0.0,0.0
3012701,0.14,0.0,0.0,0.0,0.0
3012702,0.14,0.0,0.0,0.0,0.0
3012703,0.14,0.0,0.0,0.0,0.0
3012704,0.141,0.0,0.0,0.0,0.0
3012705,0.142,0.0,0.0,0.0,0.0
3012706,0.142,0.0,0.0,0.0,0.0
3012707,0.143,0.0,0.0,0.0,0.0
3012708,0.146,0.0,0.0,0.0,0.0
3012709,0.149,0.0,0.0,0.0,0.0
3012710,0.153,0.0,0.0,0.0,0.0
3012711,0.157,0.0,0.0,0.0,0.0
3012712,0.161,0.0,0.0,0.0,0.0
3012713,0.164,0.0,0.0,0.0,0.0
3012714,0.167,0.0,0.0,0.001,0.0
3012715,0.171,0.0,0.0,0.001,0.0
3012716,0.174,0.0,0.0,0.001,0.0
3012717,0.177,0.0,0.0,0.001,0.0
3012718,0.179,0.0,0.0,0.001,0.0
3012719,0.181,0.0,0.001,0.001,0.0
3012720,0.183,0.0,0.001,0.001,0.0
3012721,0.185,0.0,0.001,0.001,0.0
3012722,0.187,0.0,0.001,0.001,0.0
3012723,0.189,0.0,0.001,0.001,0.0
3012724,0.191,0.0,0.001,0.001,0.0
3012725,0.192,0.0,0.001,0.001,0.0
3012726,0.194,0.0,0.001,0.001,0.0
3012727,0.195,0.0,0.001,0.001,0.0
3012728,0.196,0.0,0.001,0.001,0.0
3012729,0.198,0.0,0.001,0.001,0.0
3012730,0.199,0.0,0.001,0.001,0.0
3012731,0.2,0.0,0.001,0.001,0.0
3012732,0.202,0.0,0.001,0.001,0.0
3012733,0.203,0.0,0.001,0.001,0.0
3012734,0.205,0.0,0.001,0.001,0.0
3012735,0.206,0.0,0.001,0.001,0.0
3012736,0.207,0.0,0.001,0.001,0.0
3012737,0.21,0.0,0.001,0.001,0.0
3012738,0.211,0.0,0.001,0.001,0.0
3012739,0.211,0.0,0.001,0.001,0.0
3012740,0.211,0.0,0.001,0.001,0.0
3012741,0.21,0.0,0.001,0.001,0.0
3012742,0.209,0.0,0.001,0.001,0.0
3012743,0.208,0.0,0.001,0.001,0.0
3012744,0.206,0.0,0.001,0.001,0.0
3012745,0.205,0.0,0.001,0.001,0.0
3012746,0.204,0.0,0.001,0.001,0.0
3012747,0.203,0.0,0.001,0.001,0.0
3012748,0.201,0.0,0.001,0.001,0.0
3012749,0.201,0.0,0.001,0.001,0.0
3012750,0.201,0.0,0.001,0.001,0.0
3012751,0.201,0.0,0.001,0.001,0.0
3012752,0.202,0.0,0.001,0.001,0.0
3012753,0.204,0.0,0.001,0.001,0.0
3012754,0.205,0.0,0.001,0.002,0.0
3012755,0.206,0.0,0.001,0.002,0.0
3012756,0.208,0.0,0.001,0.002,0.0
3012757,0.21,0.0,0.001,0.002,0.0
3012758,0.213,0.0,0.001,0.002,0.0
3012759,0.216,0.0,0.001,0.002,0.0
3012760,0.218,0.0,0.001,0.002,0.0
3012761,0.221,0.0,0.001,0.002,0.0
3012762,0.224,0.0,0.001,0.002,0.0
3012763,0.226,0.0,0.002,0.002,0.0
3012764,0.228,0.0,0.002,0.002,0.0
3012765,0.229,0.0,0.002,0.002,0.0
3012766,0.231,0.001,0.002,0.002,0.0
3012767,0.232,0.001,0.002,0.002,0.0
3012768,0.233,0.001,0.002,0.002,0.0
3012769,0.235,0.001,0.002,0.002,0.0
3012770,0.237,0.001,0.002,0.002,0.0
3012771,0.238,0.001,0.002,0.002,0.0
3012772,0.239,0.001,0.002,0.002,0.0
3012773,0.24,0.001,0.002,0.003,0.0
3012774,0.241,0.001,0.002,0.003,0.0
3012775,0.242,0.001,0.002,0.003,0.0
3012776,0.243,0.001,0.002,0.003,0.0
3012777,0.243,0.001,0.002,0.003,0.0
3012778,0.243,0.001,0.002,0.003,0.0
